12639,Empresa_1,4654,2018-01-20 04:31:53.127,1,1,285270,9113626,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:32:52.917,1,1,285769,9113437,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:33:52.697,1,1,286160,9113418,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:34:52.507,1,0,286160,9113418,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:35:52.267,1,1,286399,9114669,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:36:52.017,1,1,286249,9115570,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:37:51.730,1,1,286704,9116339,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:38:51.447,1,1,286942,9116615,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:39:51.240,1,1,287245,9117392,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:40:50.987,1,1,288096,9117948,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:41:50.813,1,0,288096,9117948,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:44:50.333,1,1,290061,9121178,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:45:49.830,1,1,290595,9121091,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:46:49.267,1,1,291120,9120835,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:47:48.670,1,1,291627,9120983,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:48:48.073,1,1,292360,9120950,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:49:47.460,1,1,292954,9120779,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:50:46.863,1,1,293532,9120832,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:51:46.267,1,1,294145,9121445,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:52:45.637,1,1,294559,9121470,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:53:44.993,1,1,294970,9121301,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:54:44.320,1,1,295335,9121076,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:55:43.687,1,0,295335,9121076,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:56:43.010,1,1,295883,9120640,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:57:42.303,1,1,295971,9120264,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:58:41.627,1,1,296074,9119961,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 04:59:40.967,1,1,295954,9119635,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:00:40.340,1,1,295938,9119602,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:01:39.737,1,1,295915,9119623,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:02:39.183,1,1,295918,9119624,NULL,NULL,NULL,NULL,NULL
12639,Empresa_1,4654,2018-01-20 05:03:38.610,1,1,295913,9119623,NULL,NULL,NULL,NULL,NULL
